RegionDescription,AÑO,CategoryName,CompanyName,ProductName,CANTIDAD
Westerns                                          ,1997,Seafood,Piccolo und mehr,Jack's New England Clam Chowder,337.7500
Westerns                                          ,1997,Seafood,QUICK-Stop,Inlagd Sill,570.0000
Westerns                                          ,1997,Seafood,Queen Cozinha,Boston Crab Meat,471.0000
Westerns                                          ,1997,Seafood,Queen Cozinha,Inlagd Sill,76.0000
Westerns                                          ,1997,Seafood,Reggiani Caseifici,Spegesild,192.0000
Westerns                                          ,1997,Seafood,Sant Gourmet,Carnarvon Tigers,500.0000
Westerns                                          ,1997,Seafood,Save-a-lot Markets,Jack's New England Clam Chowder,1158.0000
Westerns                                          ,1997,Seafood,Seven Seas Imports,Gravad lax,468.0000
Westerns                                          ,1997,Seafood,Seven Seas Imports,Ikura,1116.0000
Westerns                                          ,1997,Seafood,Seven Seas Imports,Jack's New England Clam Chowder,57.9000
Westerns                                          ,1997,Seafood,The Big Cheese,Inlagd Sill,95.0000
Westerns                                          ,1997,Seafood,The Cracker Box,Ikura,186.0000
Westerns                                          ,1997,Seafood,Vaffeljernet,Boston Crab Meat,920.0000
Westerns                                          ,1998,Beverages,Cactus Comidas para llevar,Sasquatch Ale,280.0000
Westerns                                          ,1998,Beverages,Du monde entier,Sasquatch Ale,140.0000
Westerns                                          ,1998,Beverages,Eastern Connection,Chai,450.0000
Westerns                                          ,1998,Beverages,Ernst Handel,Sasquatch Ale,1260.0000
Westerns                                          ,1998,Beverages,Ernst Handel,Steeleye Stout,108.0000
Westerns                                          ,1998,Beverages,Folk och f HB,Outback Lager,750.0000
Westerns                                          ,1998,Beverages,Frankenversand,Rhnbru Klosterbier,379.7500
Westerns                                          ,1998,Beverages,Godos Cocina Tpica,Outback Lager,60.0000
Westerns                                          ,1998,Beverages,Gourmet Lanchonetes,Rhnbru Klosterbier,155.0000
Westerns                                          ,1998,Beverages,HILARION-Abastos,Guaran Fantstica,67.5000
Westerns                                          ,1998,Beverages,La corne d'abondance,Rhnbru Klosterbier,77.5000
Westerns                                          ,1998,Beverages,La maison d'Asie,Guaran Fantstica,45.0000
Westerns                                          ,1998,Beverages,La maison d'Asie,Ipoh Coffee,460.0000
Westerns                                          ,1998,Beverages,La maison d'Asie,Laughing Lumberjack Lager,336.0000
Westerns                                          ,1998,Beverages,Queen Cozinha,Steeleye Stout,540.0000
Westerns                                          ,1998,Beverages,Save-a-lot Markets,Chai,810.0000
Westerns                                          ,1998,Beverages,Save-a-lot Markets,Chang,1900.0000
Westerns                                          ,1998,Beverages,Save-a-lot Markets,Guaran Fantstica,94.5000
Westerns                                          ,1998,Beverages,Spcialits du monde,Rhnbru Klosterbier,108.5000
Westerns                                          ,1998,Beverages,Suprmes dlices,Chang,380.0000
Westerns                                          ,1998,Beverages,Suprmes dlices,Guaran Fantstica,54.0000
Westerns                                          ,1998,Beverages,Suprmes dlices,Outback Lager,450.0000
Westerns                                          ,1998,Beverages,Trail's Head Gourmet Provisioners,Outback Lager,90.0000
Westerns                                          ,1998,Beverages,Wartian Herkku,Chai,180.0000
Westerns                                          ,1998,Beverages,White Clover Markets,Sasquatch Ale,490.0000
Westerns                                          ,1998,Condiments,Bottom-Dollar Markets,Gula Malacca,350.1000
Westerns                                          ,1998,Condiments,Consolidated Holdings,Chef Anton's Gumbo Mix,640.5000
Westerns                                          ,1998,Condiments,Eastern Connection,Chef Anton's Gumbo Mix,640.5000
Westerns                                          ,1998,Condiments,Folk och f HB,Sirop d'rable,855.0000
Westerns                                          ,1998,Condiments,Frankenversand,Original Frankfurter grne Soe,195.0000
Westerns                                          ,1998,Condiments,Island Trading,Sirop d'rable,855.0000
Westerns                                          ,1998,Condiments,Ocano Atlntico Ltda.,Chef Anton's Gumbo Mix,427.0000
Westerns                                          ,1998,Condiments,Ottilies Kseladen,Original Frankfurter grne Soe,273.0000
Westerns                                          ,1998,Condiments,Save-a-lot Markets,Chef Anton's Gumbo Mix,1494.5000
Westerns                                          ,1998,Condiments,Suprmes dlices,Original Frankfurter grne Soe,325.0000
Westerns                                          ,1998,Confections,Blauer See Delikatessen,Sir Rodney's Scones,120.0000
Westerns                                          ,1998,Confections,Blauer See Delikatessen,Zaanse koeken,133.0000
Westerns                                          ,1998,Confections,Bottom-Dollar Markets,Scottish Longbreads,525.0000
Westerns                                          ,1998,Confections,Frankenversand,Sir Rodney's Scones,600.0000
Westerns                                          ,1998,Confections,HILARION-Abastos,NuNuCa Nu-Nougat-Creme,210.0000
Westerns                                          ,1998,Confections,La corne d'abondance,Gumbr Gummibrchen,156.1500
Westerns                                          ,1998,Confections,Queen Cozinha,Gumbr Gummibrchen,624.6000
Westerns                                          ,1998,Confections,Queen Cozinha,Maxilaku,840.0000
Westerns                                          ,1998,Confections,Rancho grande,Maxilaku,40.0000
Westerns                                          ,1998,Confections,Save-a-lot Markets,Scottish Longbreads,1000.0000
Westerns                                          ,1998,Confections,Save-a-lot Markets,Tarte au sucre,1479.0000
Westerns                                          ,1998,Confections,Simons bistro,Pavlova,244.3000
Westerns                                          ,1998,Confections,Trail's Head Gourmet Provisioners,Tarte au sucre,147.9000
Westerns                                          ,1998,Confections,White Clover Markets,Pavlova,52.3500
Westerns                                          ,1998,Confections,White Clover Markets,Teatime Chocolate Biscuits,386.4000
Westerns                                          ,1998,Dairy Products,Blondesddsl pre et fils,Gorgonzola Telino,437.5000
Westerns                                          ,1998,Dairy Products,Bottom-Dollar Markets,Geitost,37.5000
Westerns                                          ,1998,Dairy Products,Bottom-Dollar Markets,Queso Cabrales,105.0000
Westerns                                          ,1998,Dairy Products,Ernst Handel,Camembert Pierrot,2040.0000
Westerns                                          ,1998,Dairy Products,Ernst Handel,Flotemysost,451.5000
Westerns                                          ,1998,Dairy Products,Magazzini Alimentari Riuniti,Mascarpone Fabioli,640.0000
Westerns                                          ,1998,Dairy Products,Ocano Atlntico Ltda.,Mozzarella di Giovanni,174.0000
Westerns                                          ,1998,Dairy Products,Ottilies Kseladen,Gorgonzola Telino,112.5000
Westerns                                          ,1998,Dairy Products,Queen Cozinha,Flotemysost,537.5000
Westerns                                          ,1998,Dairy Products,Richter Supermarkt,Gudbrandsdalsost,1296.0000
Westerns                                          ,1998,Dairy Products,Save-a-lot Markets,Flotemysost,344.0000
Westerns                                          ,1998,Dairy Products,Save-a-lot Markets,Gorgonzola Telino,550.0000
Westerns                                          ,1998,Dairy Products,Save-a-lot Markets,Mozzarella di Giovanni,1740.0000
Westerns                                          ,1998,Dairy Products,Save-a-lot Markets,Raclette Courdavault,5500.0000
Westerns                                          ,1998,Grains/Cereals,Blondesddsl pre et fils,Ravioli Angelo,292.5000
Westerns                                          ,1998,Grains/Cereals,Bon app',Wimmers gute Semmelkndel,665.0000
Westerns                                          ,1998,Grains/Cereals,Bottom-Dollar Markets,Gnocchi di nonna Alice,684.0000
