RegionDescription,AÑO,CANTIDAD,CategoryName,CompanyName,ProductName
Westerns                                          ,1997,69.7500,Produce,Great Lakes Food Market,Tofu
Westerns                                          ,1997,223.2000,Beverages,HILARION-Abastos,Rhnbru Klosterbier
Westerns                                          ,1997,300.0000,Confections,HILARION-Abastos,Scottish Longbreads
Westerns                                          ,1997,4565.0000,Dairy Products,HILARION-Abastos,Raclette Courdavault
Westerns                                          ,1997,360.0000,Seafood,HILARION-Abastos,Konbu
Westerns                                          ,1997,54.0000,Beverages,Hungry Owl All-Night Grocers,Chartreuse verte
Westerns                                          ,1997,630.0000,Beverages,Hungry Owl All-Night Grocers,Lakkalikri
Westerns                                          ,1997,421.0000,Condiments,Hungry Owl All-Night Grocers,Louisiana Fiery Hot Pepper Sauce
Westerns                                          ,1997,430.0000,Dairy Products,Hungry Owl All-Night Grocers,Flotemysost
Westerns                                          ,1997,2310.0000,Dairy Products,Hungry Owl All-Night Grocers,Raclette Courdavault
Westerns                                          ,1997,1627.5000,Produce,Hungry Owl All-Night Grocers,Tofu
Westerns                                          ,1997,649.2500,Seafood,Hungry Owl All-Night Grocers,Escargots de Bourgogne
Westerns                                          ,1997,288.0000,Beverages,La maison d'Asie,Lakkalikri
Westerns                                          ,1997,186.0000,Condiments,La maison d'Asie,Genen Shouyu
Westerns                                          ,1997,192.0000,Meat/Poultry,La maison d'Asie,Pt chinois
Westerns                                          ,1997,364.8000,Produce,La maison d'Asie,Rssle Sauerkraut
Westerns                                          ,1997,72.0000,Beverages,Lehmanns Marktstand,Lakkalikri
Westerns                                          ,1997,260.0000,Condiments,Lehmanns Marktstand,Original Frankfurter grne Soe
Westerns                                          ,1997,1701.0000,Confections,Lehmanns Marktstand,Sir Rodney's Marmalade
Westerns                                          ,1997,720.0000,Dairy Products,Lehmanns Marktstand,Gudbrandsdalsost
Westerns                                          ,1997,695.0000,Dairy Products,Lehmanns Marktstand,Mozzarella di Giovanni
Westerns                                          ,1997,425.6000,Grains/Cereals,Lehmanns Marktstand,Gnocchi di nonna Alice
Westerns                                          ,1997,26.0000,Condiments,Let's Stop N Shop,Original Frankfurter grne Soe
Westerns                                          ,1997,570.0000,Condiments,Let's Stop N Shop,Sirop d'rable
Westerns                                          ,1997,55.2000,Seafood,Magazzini Alimentari Riuniti,Boston Crab Meat
Westerns                                          ,1997,10329.2000,Beverages,Mre Paillarde,Cte de Blaye
Westerns                                          ,1997,864.0000,Beverages,Mre Paillarde,Steeleye Stout
Westerns                                          ,1997,222.4000,Confections,Mre Paillarde,Pavlova
Westerns                                          ,1997,300.0000,Confections,Mre Paillarde,Scottish Longbreads
Westerns                                          ,1997,456.0000,Dairy Products,Mre Paillarde,Queso Manchego La Pastora
Westerns                                          ,1997,159.6000,Grains/Cereals,Mre Paillarde,Wimmers gute Semmelkndel
Westerns                                          ,1997,240.0000,Produce,Mre Paillarde,Longlife Tofu
Westerns                                          ,1997,110.0000,Dairy Products,Ocano Atlntico Ltda.,Raclette Courdavault
Westerns                                          ,1997,157.5000,Beverages,Piccolo und mehr,Guaran Fantstica
Westerns                                          ,1997,252.6000,Condiments,Piccolo und mehr,Louisiana Fiery Hot Pepper Sauce
Westerns                                          ,1997,395.1000,Condiments,Piccolo und mehr,Vegie-spread
Westerns                                          ,1997,250.2000,Confections,Piccolo und mehr,Pavlova
Westerns                                          ,1997,100.0000,Dairy Products,Piccolo und mehr,Gorgonzola Telino
Westerns                                          ,1997,1080.0000,Dairy Products,Piccolo und mehr,Gudbrandsdalsost
Westerns                                          ,1997,252.0000,Dairy Products,Piccolo und mehr,Queso Cabrales
Westerns                                          ,1997,390.0000,Grains/Cereals,Piccolo und mehr,Ravioli Angelo
Westerns                                          ,1997,337.7500,Seafood,Piccolo und mehr,Jack's New England Clam Chowder
Westerns                                          ,1997,44.7000,Meat/Poultry,Que Delcia,Tourtire
Westerns                                          ,1997,348.7500,Produce,Que Delcia,Tofu
Westerns                                          ,1997,144.0000,Beverages,Queen Cozinha,Chai
Westerns                                          ,1997,157.5000,Beverages,Queen Cozinha,Guaran Fantstica
Westerns                                          ,1997,600.0000,Beverages,Queen Cozinha,Outback Lager
Westerns                                          ,1997,132.0000,Condiments,Queen Cozinha,Chef Anton's Cajun Seasoning
Westerns                                          ,1997,306.0000,Confections,Queen Cozinha,Chocolade
Westerns                                          ,1997,240.0000,Confections,Queen Cozinha,Sir Rodney's Scones
Westerns                                          ,1997,406.2500,Confections,Queen Cozinha,Valkoinen suklaa
Westerns                                          ,1997,250.0000,Dairy Products,Queen Cozinha,Gorgonzola Telino
Westerns                                          ,1997,210.0000,Dairy Products,Queen Cozinha,Queso Cabrales
Westerns                                          ,1997,2280.0000,Grains/Cereals,Queen Cozinha,Gnocchi di nonna Alice
Westerns                                          ,1997,1528.8000,Produce,Queen Cozinha,Rssle Sauerkraut
Westerns                                          ,1997,471.0000,Seafood,Queen Cozinha,Boston Crab Meat
Westerns                                          ,1997,76.0000,Seafood,Queen Cozinha,Inlagd Sill
Westerns                                          ,1997,1100.0000,Condiments,QUICK-Stop,Chef Anton's Cajun Seasoning
Westerns                                          ,1997,570.0000,Seafood,QUICK-Stop,Inlagd Sill
Westerns                                          ,1997,192.0000,Seafood,Reggiani Caseifici,Spegesild
Westerns                                          ,1997,210.5000,Condiments,Richter Supermarkt,Louisiana Fiery Hot Pepper Sauce
Westerns                                          ,1997,4456.4400,Meat/Poultry,Richter Supermarkt,Thringer Rostbratwurst
Westerns                                          ,1997,36.0000,Beverages,Sant Gourmet,Guaran Fantstica
Westerns                                          ,1997,164.0000,Meat/Poultry,Sant Gourmet,Perth Pasties
Westerns                                          ,1997,500.0000,Seafood,Sant Gourmet,Carnarvon Tigers
Westerns                                          ,1997,81.0000,Beverages,Save-a-lot Markets,Guaran Fantstica
Westerns                                          ,1997,279.0000,Beverages,Save-a-lot Markets,Rhnbru Klosterbier
Westerns                                          ,1997,420.0000,Beverages,Save-a-lot Markets,Sasquatch Ale
Westerns                                          ,1997,1479.0000,Confections,Save-a-lot Markets,Tarte au sucre
Westerns                                          ,1997,322.0000,Confections,Save-a-lot Markets,Teatime Chocolate Biscuits
Westerns                                          ,1997,75.0000,Dairy Products,Save-a-lot Markets,Geitost
Westerns                                          ,1997,3800.0000,Dairy Products,Save-a-lot Markets,Queso Manchego La Pastora
Westerns                                          ,1997,385.0000,Dairy Products,Save-a-lot Markets,Raclette Courdavault
Westerns                                          ,1997,1520.0000,Grains/Cereals,Save-a-lot Markets,Gnocchi di nonna Alice
Westerns                                          ,1997,798.0000,Grains/Cereals,Save-a-lot Markets,Wimmers gute Semmelkndel
Westerns                                          ,1997,4456.4400,Meat/Poultry,Save-a-lot Markets,Thringer Rostbratwurst
Westerns                                          ,1997,223.5000,Meat/Poultry,Save-a-lot Markets,Tourtire
Westerns                                          ,1997,1060.0000,Produce,Save-a-lot Markets,Manjimup Dried Apples
